"Time","cluster","namespace","node","pod","type","Value"
1700870400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,CPU,6.352096602972494e-7
1700956800000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,CPU,6.352096602972494e-7
1701043200000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,CPU,6.352096602972494e-7
1701129600000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,CPU,6.352096602972494e-7
1701216000000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,CPU,6.352096602972494e-7
1701302400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,CPU,6.352096602972494e-7
1700870400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,RAM,0.00003304411793483122
1700956800000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,RAM,0.00003304411793483122
1701043200000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,RAM,0.00003304411793483122
1701129600000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,RAM,0.00003304411793483122
1701216000000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,RAM,0.00003304411793483122
1701302400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,RAM,0.00003304411793483122
1700870400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,CPU,7.12353496982778e-7
1700956800000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,CPU,7.12353496982778e-7
1701043200000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,CPU,7.12353496982778e-7
1701129600000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,CPU,7.12353496982778e-7
1701216000000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,CPU,7.12353496982778e-7
1701302400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,CPU,7.12353496982778e-7
1700870400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,RAM,0.000026670173999751965
1700956800000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,RAM,0.000026670173999751965
1701043200000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,RAM,0.000026670173999751965
1701129600000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,RAM,0.000026670173999751965
1701216000000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,RAM,0.000026670173999751965
1701302400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,RAM,0.000026670173999751965
1700784000000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,CPU,0.000006018229369984315
1700870400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,CPU,0.000008762477193327274
1700956800000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,CPU,0.000008762477193327274
1701043200000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,CPU,0.000008762477193327274
1701129600000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,CPU,0.000008762477193327274
1701216000000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,CPU,0.000008762477193327274
1701302400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,CPU,0.000008762477193327274
1700784000000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,RAM,0.00027209125156124625
1700870400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,RAM,0.0003917039174193065
1700956800000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,RAM,0.0003917039174193065
1701043200000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,RAM,0.0003917039174193065
1701129600000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,RAM,0.0003917039174193065
1701216000000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,RAM,0.0003917039174193065
1701302400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,RAM,0.0003917039174193065
1700784000000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,CPU,0
1700870400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,CPU,0
1700956800000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,CPU,0
1701043200000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,CPU,0
1701129600000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,CPU,0
1701216000000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,CPU,0
1701302400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,CPU,0
1700784000000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,RAM,0
1700870400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,RAM,0
1700956800000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,RAM,0
1701043200000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,RAM,0
1701129600000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,RAM,0
1701216000000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,RAM,0
1701302400000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,RAM,0
1700784000000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-0,PV,0.015980135560350973
1700870400000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-0,PV,0.039950338900877444
1700956800000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-0,PV,0.0639205422414039
1701043200000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-0,PV,0.08789074558193036
1701129600000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-0,PV,0.11186094892245682
1701216000000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-0,PV,0.13583115226298328
1701302400000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-0,PV,0.15980135560350978
1700784000000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-1,PV,0.015980135560350973
1700870400000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-1,PV,0.039950338900877444
1700956800000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-1,PV,0.0639205422414039
1701043200000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-1,PV,0.08789074558193036
1701129600000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-1,PV,0.11186094892245682
1701216000000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-1,PV,0.13583115226298328
1701302400000,cloudone-dev-v1-eks-cluster,dev-spaceone,,redis-replica-node-1,PV,0.15980135560350978
1700784000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,CPU,0.000018161280308136312
1700870400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,CPU,0.00005364273032932225
1700956800000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,CPU,0.00008617802214345925
1701043200000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,CPU,0.00011357415202839074
1701129600000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,CPU,0.00014413717777186414
1701216000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,CPU,0.0001775804045631219
1701302400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,CPU,0.00020980868957511226
1700784000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,RAM,0.0016044929379444004
1700870400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,RAM,0.004090507589600965
1700956800000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,RAM,0.006493659849358796
1701043200000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,RAM,0.00873094807303837
1701129600000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,RAM,0.01105084470030171
1701216000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,RAM,0.013453590130458515
1701302400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,RAM,0.015856335420522484
1700784000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,CPU,0.000017400728576524035
1700870400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,CPU,0.0000531533888018425
1700956800000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,CPU,0.00008546194830876086
1701043200000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,CPU,0.0001132788697902162
1701129600000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,CPU,0.00014369730776674251
1701216000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,CPU,0.00017666767370812486
1701302400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,CPU,0.00020825762801660006
1700784000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,RAM,0.0014111882172583871
1700870400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,RAM,0.0036624411751974132
1700956800000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,RAM,0.00583947715044518
1701043200000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,RAM,0.007868079160310426
1701129600000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,RAM,0.009946154675665703
1701216000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,RAM,0.01209845165668305
1701302400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,RAM,0.014226005160499164
1700784000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,CPU,0.000018581510775540377
1700870400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,CPU,0.000053208789503595295
1700956800000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,CPU,0.00008386207743039164
1701043200000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,CPU,0.0001111668733014504
1701129600000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,CPU,0.00014378865516987777
1701216000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,CPU,0.00017695087644907813
1701302400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,CPU,0.00020897323854061323
1700784000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,RAM,0.0008786115651921543
1700870400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,RAM,0.002219132472083934
1700956800000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,RAM,0.0034985283521642954
1701043200000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,RAM,0.0047173479490789745
1701129600000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,RAM,0.006025750191322555
1701216000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,RAM,0.007334152573658971
1701302400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,RAM,0.00864255481590255
1700784000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,CPU,0.000016969084868815907
1700870400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,CPU,0.00004976255633984113
1700956800000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,CPU,0.00008128032877294436
1701043200000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,CPU,0.00010980418083754617
1701129600000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,CPU,0.00014209753317024175
1701216000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,CPU,0.00017413424257760812
1701302400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,CPU,0.0002075062424909123
1700784000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,RAM,0.0009394552855852326
1700870400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,RAM,0.0023726557300787344
1700956800000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,RAM,0.0037886311997910663
1701043200000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,RAM,0.005154847374624218
1701129600000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,RAM,0.006569702521912511
1701216000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,RAM,0.007984562012078776
1701302400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,RAM,0.009432320624092733
1700784000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,CPU,0.000017644574377853316
1700870400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,CPU,0.00005148661438323121
1700956800000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,CPU,0.00008491854540942822
1701043200000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,CPU,0.00011342993708754676
1701129600000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,CPU,0.00014448455784505976
1701216000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,CPU,0.0001747823515090299
1701302400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,CPU,0.000204559578641403
1700784000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,RAM,0.0008766160828102636
1700870400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,RAM,0.002176061209282223
1700956800000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,RAM,0.003460543159839596
1701043200000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,RAM,0.004671836128949623
1701129600000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,RAM,0.005926910771641938
1701216000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,RAM,0.007167396146203807
1701302400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,RAM,0.008393291972449552
1700784000000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-tzts6,CPU,0.000016489711894600602
1700870400000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-tzts6,CPU,0.00005021054859671779
1700956800000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-tzts6,CPU,0.00008334632714770384
1701043200000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-tzts6,CPU,0.0001120958458084633
1701129600000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-tzts6,CPU,0.00014559379821384977
