"Time","cluster","namespace","node","pod","type","Value"
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,statistics-worker-6d5b574877-njc72,CPU,0.000015220672727421532
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,cost-analysis-scheduler-f688c5d77-jgpwk,RAM,0.000015182824134826661
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,identity-5464bf87bd-mlvd7,CPU,0.000014886044297607065
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,board-6fd584c4c6-bvsc9,RAM,0.000014798048973083499
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,secret-5856679496-7ljhz,CPU,0.00001466337104780217
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,notification-68556c775d-w8gpv,CPU,0.000014657806758866999
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,cost-analysis-worker-7454bb645f-dqzl5,CPU,0.000014447821238537144
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-api-v2-rest-77599fb589-s4fwl,CPU,0.000014317564668768497
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,monitoring-scheduler-59f494774b-rkk44,RAM,0.000014260560035705567
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,config-677cc8ddd4-d889s,CPU,0.000014106052439479625
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-42-76.ap-northeast-2.compute.internal,newrelic-bundle-nrk8s-kubelet-ggsgp,RAM,0.000013690441846847534
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-769fcf4f9c-lk2rf,RAM,0.000013378039836883544
1701356399000,cloudone-dev-v1-eks-cluster,dev-portal,ip-172-16-40-247.ap-northeast-2.compute.internal,service-portal-api-scheduler-59974b87d9-6pnd8,CPU,0.00001324670747961611
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,statistics-worker-789c9dd9c6-tcj7l,CPU,0.00001306728692837034
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,notification-scheduler-84f9b687cd-2jgbf,CPU,0.000012702801029190586
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,monitoring-rest-7b9bbd8fb6-5jgcg,RAM,0.000012685967922210696
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-644d6dc784-4c4d4,RAM,0.000012658981323242186
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-559ddb6b4d-kqxcv,CPU,0.000011998821760175948
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,notification-scheduler-d6c6bc5c9-m9b5n,RAM,0.000011599190711975097
1701356399000,cloudone-dev-v1-eks-cluster,kube-system,ip-172-16-42-76.ap-northeast-2.compute.internal,ebs-csi-node-n2jbs,CPU,0.000010970000000000002
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,inventory-694f444bff-kpfjd,CPU,0.000010661675947050272
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-75b69895f8-gccqt,RAM,0.000010648211002349853
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-45-71.ap-northeast-2.compute.internal,newrelic-bundle-nrk8s-kubelet-8t82s,RAM,0.00001026783138513565
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-756f9b4fb5-49qqw,RAM,0.000009880062580108642
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-6cc5cb797b-hwgfb,CPU,0.00000950970816769065
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,identity-7998556f8d-bbdth,CPU,0.000009505174137326125
1701356399000,cloudone-dev-v1-eks-cluster,kube-system,ip-172-16-42-76.ap-northeast-2.compute.internal,aws-node-qzd25,CPU,0.000009141666666666668
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-6cc5cb797b-hwgfb,RAM,0.000008951186180114746
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-6ddcfb4959-v2r2g,CPU,0.000008915313026912612
1701356399000,cloudone-dev-v1-eks-cluster,docs,ip-172-16-43-218.ap-northeast-2.compute.internal,docs-6d9d764dd5-pn47p,RAM,0.000008855903625488279
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,inventory-worker-57d8945bfd-cwjvf,CPU,0.000008318344384581557
1701356399000,cloudone-dev-v1-eks-cluster,kube-system,ip-172-16-45-71.ap-northeast-2.compute.internal,ebs-csi-node-f8k7w,CPU,0.000008227500000000002
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-967dc8db4-9fl9n,RAM,0.000007841838359832761
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-75cdbd4b5d-mpq7d,CPU,0.00000771673575589765
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,cost-analysis-7d86b77ccc-q8txt,CPU,0.000007255620546551464
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-api-v2-rest-5df4dddb48-997dr,CPU,0.000007243245925935092
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-84d77df4b5-hsr2t,CPU,0.00000718817712280402
1701356399000,cloudone-dev-v1-eks-cluster,docs,ip-172-16-40-247.ap-northeast-2.compute.internal,docs-66ccd8b579-hlzrw,RAM,0.000007042614459991456
1701356399000,cloudone-dev-v1-eks-cluster,kube-system,ip-172-16-45-71.ap-northeast-2.compute.internal,aws-node-dq792,CPU,0.0000068562500000000015
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,console-api-85b6b87d89-7nv69,CPU,0.000006115881261221099
1701356399000,cloudone-dev-v1-eks-cluster,kube-system,ip-172-16-42-76.ap-northeast-2.compute.internal,ebs-csi-node-n2jbs,RAM,0.0000057421875
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,dashboard-7878b9cb5-jgqgh,CPU,0.000005444350250748759
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,cost-analysis-worker-7454bb645f-htklw,CPU,0.000004951326568687831
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-769fcf4f9c-lk2rf,CPU,0.000004806178634249481
1701356399000,cloudone-dev-v1-eks-cluster,docs,ip-172-16-40-247.ap-northeast-2.compute.internal,docs-66ccd8b579-hlzrw,CPU,0.000004433979748044327
1701356399000,cloudone-dev-v1-eks-cluster,kube-system,ip-172-16-45-71.ap-northeast-2.compute.internal,ebs-csi-node-f8k7w,RAM,0.000004306640625
1701356399000,cloudone-dev-v1-eks-cluster,spacectl,ip-172-16-40-247.ap-northeast-2.compute.internal,spacectl-7dcfbcb7b4-dhqm7,CPU,0.000004200590076205989
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,repository-c5889446f-j8gfb,CPU,0.000004017404074404214
1701356399000,cloudone-dev-v1-eks-cluster,prometheus,ip-172-16-45-71.ap-northeast-2.compute.internal,promtail-k4rn2,CPU,0.000003978877234966975
1701356399000,cloudone-dev-v1-eks-cluster,docs,ip-172-16-43-218.ap-northeast-2.compute.internal,docs-6d9d764dd5-pn47p,CPU,0.000003938502667908331
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,secret-66b7c8b795-z25cq,CPU,0.000003931744839252645
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,monitoring-7594496778-2k4z4,CPU,0.000003823993276602074
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,statistics-5bc8dc4cb8-mdpcg,CPU,0.0000035725841424051098
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,file-manager-66d7bcf78b-rdtm9,CPU,0.000003299562053468215
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,monitoring-rest-7b9bbd8fb6-5jgcg,CPU,0.0000030746133231735472
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-42-76.ap-northeast-2.compute.internal,newrelic-bundle-newrelic-logging-v24p2,RAM,0.0000030625
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-45-71.ap-northeast-2.compute.internal,vizier-pem-4xtbw,CPU,0.0000030295718209245627
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-858bcfcc77-vgnzx,CPU,0.000002783722371514106
1701356399000,cloudone-dev-v1-eks-cluster,prometheus,ip-172-16-42-76.ap-northeast-2.compute.internal,promtail-nl97n,CPU,0.0000027815145343999935
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,inventory-scheduler-bf8d5dd7c-t7gnc,CPU,0.0000027716791281246216
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-75b69895f8-gccqt,CPU,0.0000027523221555438107
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-658f5d65f5-qpcrx,RAM,0.0000025935173034667965
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-756f9b4fb5-49qqw,CPU,0.0000023185593542503316
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-45-71.ap-northeast-2.compute.internal,newrelic-bundle-newrelic-logging-nfrnz,RAM,0.000002296875
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,statistics-scheduler-5d6dcbdd55-hgz5t,CPU,0.000002125476539163342
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,plugin-worker-58bddc9b4c-ltclr,CPU,0.0000020625294809096307
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,monitoring-worker-5bb8b5fc65-9gdmz,CPU,0.000002051835868607309
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,cost-analysis-worker-6cc775c5b4-lg875,CPU,0.0000020286510261442207
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,cost-analysis-worker-6cc775c5b4-tsp6v,CPU,0.000002023029341396958
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,cost-analysis-worker-6cc775c5b4-vb4hz,CPU,0.000002013442343181499
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,plugin-worker-844b9f4dcc-ml84g,CPU,0.0000019945008620436786
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,cost-analysis-worker-6cc775c5b4-8vtls,CPU,0.0000019516871330159574
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-42-76.ap-northeast-2.compute.internal,vizier-pem-jnl6z,CPU,0.000001929679477295917
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,plugin-scheduler-574755844-qkk8t,CPU,0.0000018578264434505556
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,notification-worker-78c6ff94db-wfznc,CPU,0.0000017906716058164401
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,cost-analysis-worker-7454bb645f-9t497,CPU,0.000001688795689660022
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-scheduler-78bb5f9777-fbj5w,CPU,0.0000016208158521035893
1701356399000,cloudone-dev-v1-eks-cluster,kube-system,ip-172-16-42-76.ap-northeast-2.compute.internal,aws-node-qzd25,RAM,0.000001516646862030029
1701356399000,cloudone-dev-v1-eks-cluster,kube-system,ip-172-16-45-71.ap-northeast-2.compute.internal,aws-node-dq792,RAM,0.000001462556838989258
1701356399000,cloudone-dev-v1-eks-cluster,prometheus,ip-172-16-45-71.ap-northeast-2.compute.internal,promtail-k4rn2,RAM,0.000001356292724609375
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-scheduler-776f55c4d4-6glkf,CPU,0.0000012951571474700637
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-644d6dc784-4c4d4,CPU,0.0000012853820286943693
1701356399000,cloudone-dev-v1-eks-cluster,prometheus,ip-172-16-42-76.ap-northeast-2.compute.internal,promtail-nl97n,RAM,0.0000011050252914428711
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,console-84cc6bcc58-ppmwh,RAM,0.0000010624775886535645
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,monitoring-scheduler-59f494774b-rkk44,CPU,9.0973838645925e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-scheduler-7cb85548cf-6d9m4,RAM,7.786860466003417e-7
1701356399000,cloudone-dev-v1-eks-cluster,kube-system,ip-172-16-42-76.ap-northeast-2.compute.internal,kube-proxy-gqn69,RAM,7.369561195373535e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-5c74d579d-zz5z7,RAM,7.274932861328126e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,CPU,6.911988931196178e-7
1701356399000,cloudone-dev-v1-eks-cluster,kube-system,ip-172-16-45-71.ap-northeast-2.compute.internal,kube-proxy-8jtcn,RAM,6.835203170776367e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,CPU,6.469941103966677e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,cost-analysis-scheduler-774fc44495-qbrqq,RAM,5.309000015258789e-7
1701356399000,cloudone-dev-v1-eks-cluster,docs,ip-172-16-43-218.ap-northeast-2.compute.internal,docs-68b4cf489-krm9f,RAM,5.301523208618163e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,statistics-scheduler-8855978c7-8wd8c,RAM,4.614124298095703e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev-portal,ip-172-16-43-218.ap-northeast-2.compute.internal,service-portal-6f5f6785cc-t2dfs,RAM,4.592394828796387e-7
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-696ffc855-gx976,CPU,3.7601712194769994e-7
1701356399000,cloudone-dev-v1-eks-cluster,prometheus,ip-172-16-45-71.ap-northeast-2.compute.internal,prometheus-prometheus-node-exporter-fjmxs,CPU,3.661034986722416e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-7f55cdb64-vxf9t,RAM,3.590035438537597e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,plugin-scheduler-5855bf7569-lb4qs,RAM,3.2757759094238283e-7
1701356399000,cloudone-dev-v1-eks-cluster,prometheus,ip-172-16-42-76.ap-northeast-2.compute.internal,prometheus-prometheus-node-exporter-vnbtf,CPU,3.212674953338527e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,monitoring-scheduler-55595d5f6-g4nxn,RAM,3.09049129486084e-7
1701356399000,cloudone-dev-v1-eks-cluster,prometheus,ip-172-16-45-71.ap-northeast-2.compute.internal,prometheus-prometheus-node-exporter-fjmxs,RAM,2.8771686553955077e-7
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-696ffc855-gx976,RAM,2.8234291076660155e-7
1701356399000,cloudone-dev-v1-eks-cluster,docs,ip-172-16-43-218.ap-northeast-2.compute.internal,docs-68b4cf489-krm9f,CPU,2.765419094410156e-7
1701356399000,cloudone-dev-v1-eks-cluster,prometheus,ip-172-16-42-76.ap-northeast-2.compute.internal,prometheus-prometheus-node-exporter-vnbtf,RAM,2.6238918304443356e-7
1701356399000,cloudone-dev-v1-eks-cluster,docs,ip-172-16-43-218.ap-northeast-2.compute.internal,docs-ffcf97c-mkwcd,RAM,2.0603275299072267e-7
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-6cc5cb797b-k4fsw,RAM,1.3252639770507813e-7
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-6b5c9974d6-7k2wx,RAM,1.313815116882324e-7
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-43-218.ap-northeast-2.compute.internal,castai-evictor-6cc5cb797b-mnzlg,RAM,1.2988615036010742e-7
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-6cc5cb797b-5pcb4,RAM,1.293954849243164e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,console-84cc6bcc58-ppmwh,CPU,1.2196925559222926e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,cost-analysis-scheduler-f688c5d77-jgpwk,CPU,1.1438267164847249e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,notification-scheduler-d6c6bc5c9-m9b5n,CPU,1.0548280692196516e-7
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-5d6cc58889-htrn4,RAM,1.0374069213867186e-7
1701356399000,cloudone-dev-v1-eks-cluster,docs,ip-172-16-43-218.ap-northeast-2.compute.internal,docs-ffcf97c-mkwcd,CPU,6.481334349694174e-8
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-42-76.ap-northeast-2.compute.internal,identity-bf85f6494-9rpkf,RAM,2.5397777557373043e-8
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,identity-bf85f6494-gp6dq,RAM,2.0888328552246093e-8
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-43-218.ap-northeast-2.compute.internal,castai-evictor-6cc5cb797b-sdcfb,RAM,2.0794868469238283e-8
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-6754f4c588-st8r2,RAM,2.025747299194336e-8
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-6b5c9974d6-bw7bp,RAM,1.6519069671630856e-8
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-696ffc855-mhkzf,RAM,1.6028404235839843e-8
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-43-218.ap-northeast-2.compute.internal,castai-evictor-6cc5cb797b-6rm6q,RAM,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,identity-b5fc5f96c-95n5k,RAM,0
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,cost-analysis-scheduler-774fc44495-24hp7,RAM,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-6b5c9974d6-bw7bp,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,identity-b5fc5f96c-95n5k,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,identity-bf85f6494-gp6dq,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-6754f4c588-st8r2,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-43-218.ap-northeast-2.compute.internal,castai-evictor-6b5c9974d6-5zmnx,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-96.ap-northeast-2.compute.internal,marketplace-assets-56599bc9df-l4xw6,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-8dd8c94f-vl22x,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-8dd8c94f-vl22x,RAM,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-portal,ip-172-16-43-218.ap-northeast-2.compute.internal,service-portal-6f5f6785cc-t2dfs,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-696ffc855-pgf44,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-42-76.ap-northeast-2.compute.internal,identity-bf85f6494-9rpkf,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,statistics-scheduler-8855978c7-8wd8c,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-696ffc855-pgf44,RAM,0
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-696ffc855-mhkzf,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-848df9488-hbqc2,RAM,0
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-6cc5cb797b-5pcb4,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,maintenance-75d89b64b7-gzrlz,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-43-218.ap-northeast-2.compute.internal,castai-evictor-6cc5cb797b-6rm6q,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-6b5c9974d6-7k2wx,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,castai-evictor-6cc5cb797b-k4fsw,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-45-71.ap-northeast-2.compute.internal,identity-b5fc5f96c-7h2dp,RAM,0
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-43-218.ap-northeast-2.compute.internal,castai-evictor-6cc5cb797b-sdcfb,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-5c74d579d-zz5z7,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,plugin-scheduler-5855bf7569-lb4qs,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-7f55cdb64-vxf9t,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-676f97dbd5-clwlg,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-43-218.ap-northeast-2.compute.internal,castai-evictor-6cc5cb797b-mnzlg,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-848df9488-hbqc2,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-6497676bc5-snmbf,RAM,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-967dc8db4-9fl9n,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-658f5d65f5-qpcrx,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,cost-analysis-scheduler-774fc44495-qbrqq,CPU,0
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-43-218.ap-northeast-2.compute.internal,castai-evictor-6b5c9974d6-5zmnx,RAM,0
